source,service,cve,exploit_prob,target,privilege
192.168.90.130,Lmail 2.7 and earlier allows local users to overwrite arbitrary files via a symlink attack on a temporary file.,CVE-2001-1085,0.00042,192.168.155.66,User
192.168.90.130,"ZoneAlarm 2.1.10 and earlier does not filter UDP packets with a source port of 67, which allows remote attackers to bypass the firewall rules.",CVE-2000-0339,0.02942,192.168.155.66,User
192.168.90.130,Denial of service in IIS using long URLs.,CVE-1999-0281,0.00304,192.168.155.66,User
192.168.90.130,"htsearch CGI program in htdig (ht://Dig) 3.1.5 and earlier allows remote attackers to use the -c option to specify an alternate configuration file, which could be used to (1) cause a denial of service (CPU consumption) by specifying a large file such as /dev/zero, or (2) read arbitrary files by uploading an alternate configuration file that specifies the target file.",CVE-2001-0834,0.01563,192.168.155.66,User
192.168.90.130,Denial of service in IIS using long URLs.,CVE-1999-0281,0.00304,192.168.155.66,User
192.168.90.130,login in Slackware 7.0 allows remote attackers to identify valid users on the system by reporting an encryption error when an account is locked or does not exist.,CVE-1999-0856,0.00221,192.168.177.148,User
192.168.90.130,Cisco Catalyst LAN switches running Catalyst 5000 supervisor software allows remote attackers to perform a denial of service by forcing the supervisor module to reload.,CVE-1999-0430,0.00209,192.168.177.148,User
192.168.90.130,"The Vicam USB driver in Linux before 2.4.25 does not use the copy_from_user function when copying data from userspace to kernel space, which crosses security boundaries and allows local users to cause a denial of service.",CVE-2004-0075,0.0006,192.168.177.148,User
192.168.90.130,vold in Solaris 2.x allows local users to gain root access.,CVE-1999-0134,0.00044,192.168.177.148,Root
192.168.90.130,NTMail 5.x allows network users to bypass the NTMail proxy restrictions by redirecting their requests to NTMail's web configuration server.,CVE-2000-0416,0.01096,192.168.44.172,User
192.168.90.130,Buffer overflow in xmcd 2.0p12 allows local users to gain access through an environmental variable.,CVE-1999-0318,0.00045,192.168.44.172,User
192.168.90.130,"rpcbind in SGI IRIX, when using the -w command line switch, allows local users to overwrite arbitrary files via a symlink attack.",CVE-2002-1516,0.00042,192.168.128.80,User
192.168.90.130,"Insecure file permissions for Netscape FastTrack Server 2.x, Enterprise Server 2.0, and Proxy Server 2.5 in SCO UnixWare 7.0.x and 2.1.3 allow an attacker to gain root privileges.",CVE-2000-0308,0.00192,192.168.128.80,Root
192.168.90.130,Performance Metrics Collector Daemon (PMCD) in Performance Copilot in IRIX 6.x allows remote attackers to cause a denial of service (resource exhaustion) via an extremely long string to the PMCD port.,CVE-2000-1193,0.02874,192.168.128.80,User
192.168.90.130,Directory traversal vulnerability in SpoonFTP 1.1 allows local and sometimes remote attackers to access files outside of the FTP root via a ... (modified dot dot) in the CD (CWD) command.,CVE-2001-0963,0.01311,192.168.128.80,Root
192.168.90.130,Windows NT 4.0 SP4 and earlier allows local users to gain privileges by modifying the symbolic link table in the \?? object folder using a different case letter (upper or lower) to point to a different device.,CVE-1999-1317,0.00044,192.168.255.248,User
192.168.90.130,"wu-ftpd 2.6.1 allows remote attackers to execute arbitrary commands via a ""~{"" argument to commands such as CWD, which is not properly handled by the glob function (ftpglob).",CVE-2001-0550,0.96051,192.168.255.248,User
192.168.90.130,ucbmail allows remote attackers to execute commands via shell metacharacters that are passed to it from INN.,CVE-1999-0868,0.00584,192.168.59.176,User
192.168.90.130,"The COM_CHANGE_USER command in MySQL 3.x before 3.23.54, and 4.x to 4.0.6, allows remote attackers to execute arbitrary code via a long response.",CVE-2002-1375,0.12852,192.168.59.176,User
192.168.90.130,"FTP proxy in Squid before 2.4.STABLE6 does not compare the IP addresses of control and data connections with the FTP server, which allows remote attackers to bypass firewall rules or spoof FTP server responses.",CVE-2002-0714,0.00673,192.168.52.106,User
192.168.90.130,A remote attacker can read information from a Netscape user's cache via JavaScript.,CVE-1999-0790,0.00788,192.168.52.106,User
192.168.90.130,Buffer overflow in Apple QuickTime 5.0 ActiveX component allows remote attackers to execute arbitrary code via a long pluginspage field.,CVE-2002-0376,0.02388,192.168.52.106,User
192.168.90.130,"Solaris arp allows local users to read files via the -f parameter, which lists lines in the file that do not parse properly.",CVE-1999-0859,0.00042,192.168.52.106,User
192.168.90.130,Buffer overflow in nslookupComplain function in BIND 4 allows remote attackers to gain root privileges.,CVE-2001-0011,0.00887,192.168.52.126,Root
192.168.90.130,"Insecure file permissions for Netscape FastTrack Server 2.x, Enterprise Server 2.0, and Proxy Server 2.5 in SCO UnixWare 7.0.x and 2.1.3 allow an attacker to gain root privileges.",CVE-2000-0308,0.00192,192.168.52.126,Root
192.168.90.130,"Heap corruption vulnerability in the ""at"" program allows local users to execute arbitrary code via a malformed execution time, which causes at to free the same memory twice.",CVE-2002-0004,0.00042,192.168.52.126,User
192.168.90.130,Livingston portmaster machines could be rebooted via a series of commands.,CVE-1999-0218,0.03841,192.168.52.126,User
192.168.90.130,Buffer overflow in ping in AIX 4.2 and earlier allows local users to gain root privileges via a long command line argument.,CVE-1999-1208,0.00042,192.168.52.126,Root
192.168.90.130,"Cross-site scripting (XSS) vulnerability in parse_xml.cgi in Apple Darwin Streaming Administration Server 4.1.2 and QuickTime Streaming Server 4.1.1 allows remote attackers to insert arbitrary script via the filename parameter, which is inserted into an error message.",CVE-2003-0053,0.00285,192.168.33.227,User
192.168.90.130,Buffer overflow in xmcd 2.0p12 allows local users to gain access through an environmental variable.,CVE-1999-0318,0.00045,192.168.33.227,User
192.168.90.130,"RSH service utility RSHSVC in Windows NT 3.5 through 4.0 does not properly restrict access as specified in the .Rhosts file when a user comes from an authorized host, which could allow unauthorized users to access the service by logging in from an authorized host.",CVE-1999-1455,0.02802,192.168.33.227,User
192.168.90.130,"Buffer overflow in AOL Instant Messenger (AIM) 4.7.2480, 4.8.2616, and other versions allows remote attackers to execute arbitrary code via a long argument in a game request (AddGame).",CVE-2002-0005,0.15451,192.168.33.227,User
192.168.90.130,Directory traversal vulnerability in Extent RBS ISP web server allows remote attackers to read sensitive information via a .. (dot dot) attack on the Image parameter.,CVE-2000-1036,0.01215,192.168.33.227,User
192.168.90.130,Buffer overflow in mail included with SunOS 5.8 for x86 allows a local user to gain privileges via a long HOME environment variable.,CVE-2001-0686,0.00044,192.168.51.144,User
192.168.90.130,"Microsoft Windows 2000 running the Terminal Server 90-day trial version, and possibly other versions, does not apply group policies to incoming users when the number of connections to the SYSVOL share exceeds the maximum, e.g. with a maximum number of licenses, which can allow remote authenticated users to bypass group policies.",CVE-2002-0444,0.0138,192.168.51.144,User
192.168.90.130,The Nautica Marlin bridge allows remote attackers to cause a denial of service via a zero length UDP packet to the SNMP port.,CVE-2000-0221,0.00849,192.168.29.195,User
192.168.90.130,"uuxqt in Taylor UUCP package does not properly remove dangerous long options, which allows local users to gain privileges by calling uux and specifying an alternate configuration file with the --config option.",CVE-2001-0873,0.00042,192.168.29.195,User
192.168.90.130,"When configured to store configuration information in an LDAP directory, Shiva Access Manager 5.0.0 stores the root DN (Distinguished Name) name and password in cleartext in a file that is world readable, which allows local users to compromise the LDAP server.",CVE-2000-0516,0.00042,192.168.181.134,Root
192.168.90.130,"Buffer overflow in named in BIND 4 versions 4.9.10 and earlier, and 8 versions 8.3.3 and earlier, allows remote attackers to execute arbitrary code via a certain DNS server response containing SIG resource records (RR).",CVE-2002-1219,0.13554,192.168.181.134,User
192.168.90.130,Buffer overflow in the HTTP proxy server for the i-drive Filo software allows remote attackers to execute arbitrary commands via a long HTTP GET request.,CVE-2000-0376,0.00378,192.168.181.134,User
192.168.90.130,UnixWare uidadmin allows local users to modify arbitrary files via a symlink attack.,CVE-1999-0836,0.0016,192.168.181.134,User
192.168.90.130,"The screen saver in Windows NT does not verify that its security context has been changed properly, allowing attackers to run programs with elevated privileges.",CVE-1999-0382,0.00048,192.168.181.134,User
192.168.90.130,Remote attackers can cause a denial of service in Sendmail 8.8.x and 8.9.2 by sending messages with a large number of headers.,CVE-1999-0393,0.00849,192.168.35.173,User
192.168.90.130,login in Slackware 7.0 allows remote attackers to identify valid users on the system by reporting an encryption error when an account is locked or does not exist.,CVE-1999-0856,0.00221,192.168.35.173,User
192.168.90.130,"The default configuration of mod_perl for Apache as installed on Mandrake Linux 6.1 through 7.1 sets the /perl/ directory to be browseable, which allows remote attackers to list the contents of that directory.",CVE-2000-0883,0.00795,192.168.239.83,User
192.168.90.130,Remote attackers can cause a denial of service in Sendmail 8.8.x and 8.9.2 by sending messages with a large number of headers.,CVE-1999-0393,0.00849,192.168.239.83,User
192.168.90.130,IIS 4.0 with URL redirection enabled allows remote attackers to cause a denial of service (crash) via a malformed request that specifies a length that is different than the actual length.,CVE-2001-0545,0.81318,192.168.239.83,User
192.168.90.130,"Heap-based buffer overflow in Fetchmail 6.1.3 and earlier does not account for the ""@"" character when determining buffer lengths for local addresses, which allows remote attackers to execute arbitrary code via a header with a large number of local addresses.",CVE-2002-1365,0.30545,192.168.239.83,User
192.168.90.130,"The cryptographic challenge of SMB authentication in Windows 95 and Windows 98 can be reused, allowing an attacker to replay the response and impersonate a user.",CVE-1999-0391,0.00383,192.168.37.214,User
192.168.90.130,Buffer overflow in Microsoft Terminal Services Advanced Client (TSAC) ActiveX control allows remote attackers to execute arbitrary code via a long server name field.,CVE-2002-0726,0.05083,192.168.37.214,User
192.168.90.130,"In Linux before version 2.0.36, remote attackers can spoof a TCP connection and pass data to the application layer before fully establishing the connection.",CVE-1999-0414,0.00756,192.168.37.214,User
192.168.90.130,"Microsoft Windows 2000 running the Terminal Server 90-day trial version, and possibly other versions, does not apply group policies to incoming users when the number of connections to the SYSVOL share exceeds the maximum, e.g. with a maximum number of licenses, which can allow remote authenticated users to bypass group policies.",CVE-2002-0444,0.0138,192.168.108.4,User
192.168.90.130,Vulnerability in the cache-limiting function of the unified name service daemon (nsd) in IRIX 6.5.4 through 6.5.11 allows remote attackers to cause a denial of service by forcing the cache to fill the disk.,CVE-2002-0038,0.01301,192.168.108.4,User
192.168.90.130,Buffer overflow in xmcd 2.0p12 allows local users to gain access through an environmental variable.,CVE-1999-0318,0.00045,192.168.108.4,User
192.168.90.130,Buffer overflow in Novell GroupWise 6.0.1 Support Pack 1 allows remote attackers to execute arbitrary code via a long RCPT TO command.,CVE-2002-1088,0.05255,192.168.108.4,User
192.168.90.130,GnoRPM before 0.95 allows local users to modify arbitrary files via a symlink attack.,CVE-2000-0948,0.00042,192.168.108.4,User
192.168.90.130,"Double-free vulnerability in CVS 1.11.4 and earlier allows remote attackers to cause a denial of service and possibly execute arbitrary code via a malformed Directory request, as demonstrated by bypassing write checks to execute Update-prog and Checkin-prog commands.",CVE-2003-0015,0.29554,192.168.199.118,User
192.168.90.130,IIS 4.0 with URL redirection enabled allows remote attackers to cause a denial of service (crash) via a malformed request that specifies a length that is different than the actual length.,CVE-2001-0545,0.81318,192.168.199.118,User
192.168.90.130,Directory traversal vulnerability in Extent RBS ISP web server allows remote attackers to read sensitive information via a .. (dot dot) attack on the Image parameter.,CVE-2000-1036,0.01215,192.168.199.118,User
192.168.90.130,Buffer overflow in the Window.External function in the JScript Scripting Engine in Internet Explorer 4.01 SP1 and earlier allows remote attackers to execute arbitrary commands via a malicious web page.,CVE-1999-1093,0.00282,192.168.49.14,User
192.168.90.130,"Buffer overflow in AOLserver 3.0 allows remote attackers to cause a denial of service, and possibly execute arbitrary code, via an HTTP request with a long Authorization header.",CVE-2001-1067,0.02158,192.168.49.14,User
192.168.90.130,The Nbase-Xyplex EdgeBlaster router allows remote attackers to cause a denial of service via a scan for the FormMail CGI program.,CVE-2000-0255,0.00268,192.168.49.14,User
192.168.90.130,Format string vulnerability in screen 3.9.5 and earlier allows local users to gain root privileges via format characters in the vbell_msg initialization variable.,CVE-2000-0901,0.00042,192.168.228.118,Root
192.168.90.130,Buffer overflow in Low BandWidth X proxy (lbxproxy) in Solaris 8 allows local users to execute arbitrary code via a long display command line option.,CVE-2002-0090,0.0007,192.168.228.118,User
