source,target,user_prob,root_prob
192.168.175.244,192.168.83.200,0.483105,0
192.168.175.244,192.168.131.18,0.018090000000000002,0
192.168.175.244,192.168.185.121,0.07131,0.00042
192.168.175.244,192.168.68.211,0.0037599999999999995,0
192.168.175.244,192.168.241.92,0.04351,0
192.168.175.244,192.168.194.227,0.0037519999999999997,0
192.168.176.49,192.168.95.103,0.00234,0
192.168.176.49,192.168.240.163,0.05729599999999999,0
192.168.176.49,192.168.194.217,0.091306,0
192.168.176.49,192.168.155.4,0.011069999999999998,0.000545
192.168.176.49,192.168.230.119,0.0028450000000000003,0
192.168.176.49,192.168.13.56,0.024815,0.00042
192.168.176.49,192.168.26.69,0.003646,0
192.168.176.49,192.168.194.240,0.03764666666666667,0.46918000000000004
192.168.176.49,192.168.58.78,0.01321,0.00042
192.168.176.49,192.168.86.1,0.021856666666666667,0.00887
192.168.176.49,192.168.243.109,0.01214,0
192.168.176.49,192.168.194.227,0.039139999999999994,0.00044
192.168.176.49,192.168.7.226,0.005605,0
192.168.176.49,192.168.162.140,0.05255,0.02452
192.168.176.49,192.168.99.33,0.0013633333333333334,0.01596
192.168.176.49,192.168.154.76,0.00874,0
192.168.176.49,192.168.241.155,0.02158,0.00394
192.168.176.49,192.168.14.49,0.010053333333333333,0
192.168.176.49,192.168.28.156,0.172408,0
192.168.176.49,192.168.217.66,0.0184325,0.01165
192.168.176.49,192.168.175.244,0.10696666666666667,0.00042
192.168.176.49,192.168.79.252,0.0056725000000000005,0.00507
192.168.176.49,192.168.185.206,0.01364,0
192.168.176.49,192.168.83.200,0.00212,0
192.168.176.49,192.168.33.114,0.0344575,0
192.168.176.49,192.168.129.236,0.024423333333333335,0.00042
192.168.176.49,192.168.217.194,0.3026666666666667,0
192.168.176.49,192.168.59.160,0.00519,0.00042
192.168.176.49,192.168.15.209,0.0041080000000000005,0
192.168.176.49,192.168.184.244,0.017373333333333334,0
192.168.176.49,192.168.39.243,0.00525,0
192.168.176.49,192.168.103.121,0.004195,0
192.168.176.49,192.168.185.121,0.012376666666666666,0
192.168.176.49,192.168.15.236,0.0560475,0.00281
192.168.176.49,192.168.131.18,0.015638000000000003,0
192.168.176.49,192.168.223.98,0.04851,0.00074
192.168.176.49,192.168.167.224,0.0050799999999999994,0
192.168.176.49,192.168.156.198,0.049694999999999996,0
192.168.176.49,192.168.110.214,0.165912,0
192.168.176.49,192.168.164.212,0.0028120000000000003,0
192.168.176.49,192.168.183.174,0.0077466666666666665,0
192.168.176.49,192.168.166.16,0.012912000000000002,0
192.168.176.49,192.168.173.130,0.01941666666666667,0
192.168.176.49,192.168.241.92,0.014155,0
192.168.176.49,192.168.93.29,0.00697,0.00044
192.168.176.49,192.168.56.60,0.004034,0
192.168.176.49,192.168.55.14,0.00042,0.00044
192.168.176.49,192.168.169.223,0.11181,0.00042
192.168.176.49,192.168.29.203,0.039787499999999996,0.00507
192.168.176.49,192.168.63.193,0.018235,0.01501
192.168.176.49,192.168.5.168,0.01517,0.00612
192.168.176.49,192.168.71.186,0.0526,0
192.168.176.49,192.168.54.244,0.008795,0.01165
192.168.176.49,192.168.52.111,0.0006,0.00044
192.168.176.49,192.168.71.65,0.002735,0.0046500000000000005
192.168.176.49,192.168.113.228,0.014920000000000001,0
192.168.194.240,192.168.84.10,0.01115,0.00042
192.168.194.240,192.168.194.217,0.005804999999999999,0
192.168.194.240,192.168.26.69,0.00775,0.008885
192.168.194.240,192.168.79.252,0.05783749999999999,0.93793
192.168.194.240,192.168.169.223,0.018732500000000003,0.00042
192.168.194.240,192.168.94.10,0.02807,0
192.168.194.240,192.168.253.122,0.0062875,0.00043
192.168.194.240,192.168.29.203,0.000775,0
192.168.194.240,192.168.110.214,0.01162,0
192.168.194.240,192.168.216.147,0.021082,0
192.168.194.240,192.168.47.65,0.00349,0
192.168.194.240,192.168.40.29,0.004255,0
192.168.194.240,192.168.113.228,0.016135,0
192.168.167.224,192.168.154.76,0.0034549999999999997,0.00044
192.168.167.224,192.168.39.243,0.087305,0
192.168.167.224,192.168.240.163,0.01983333333333333,0
192.168.167.224,192.168.52.111,0.31883,0
192.168.167.224,192.168.71.186,0.013229999999999999,0
192.168.167.224,192.168.194.217,0.181184,0
192.168.167.224,192.168.194.240,0.00162,0
192.168.167.224,192.168.176.49,0.06240333333333334,0
192.168.167.224,192.168.173.130,0.174025,0
192.168.167.224,192.168.5.168,0.0033399999999999997,0
192.168.167.224,192.168.93.29,0.027280000000000002,0.01165
192.168.167.224,192.168.59.160,0.01536,0.00042
192.168.167.224,192.168.225.88,0.009260000000000001,0
192.168.167.224,192.168.118.218,0.0037199999999999998,0
192.168.167.224,192.168.68.211,0.013988,0
192.168.167.224,192.168.185.206,0.011763333333333334,0.00042
192.168.167.224,192.168.103.121,0.0040950000000000005,0
192.168.167.224,192.168.29.203,0.20354999999999998,0
192.168.167.224,192.168.129.236,0.28087333333333336,0.00042
192.168.167.224,192.168.241.155,0.00236,0.00192
192.168.167.224,192.168.37.21,0.012295,0
192.168.167.224,192.168.84.10,0.006763333333333333,0
192.168.167.224,192.168.1.242,0.011255,0
192.168.167.224,192.168.230.119,0.012989999999999998,0
192.168.167.224,192.168.184.244,0.00051,0
192.168.167.224,192.168.47.65,0.0063750000000000005,0
192.168.167.224,192.168.7.226,0.002225,0
192.168.167.224,192.168.164.212,0.023702,0
192.168.167.224,192.168.114.242,0.00051,0
192.168.5.168,192.168.86.1,0.0092,0
192.168.5.168,192.168.14.49,0.00758,0.00042
192.168.5.168,192.168.169.207,0.00042,0.00044
192.168.5.168,192.168.15.236,0.002946666666666667,0
192.168.5.168,192.168.131.18,0.014150000000000001,0
192.168.5.168,192.168.45.186,0.0184,0
192.168.5.168,192.168.1.242,0.02184,0
192.168.5.168,192.168.156.198,0.0073225,0
192.168.5.168,192.168.184.244,0.043605000000000005,0
192.168.5.168,192.168.47.65,0.00051,0
192.168.5.168,192.168.217.66,0.16520200000000002,0
192.168.5.168,192.168.84.10,0.0058275,0.00065
192.168.5.168,192.168.128.65,0.47724,0
192.168.5.168,192.168.55.14,0.02143,0
192.168.5.168,192.168.175.244,0.002918,0
192.168.5.168,192.168.129.236,0.00346,0
192.168.5.168,192.168.223.98,0.00283,0.004719999999999999
192.168.5.168,192.168.154.76,0.3015733333333333,0
192.168.5.168,192.168.204.232,0.027880000000000002,0
192.168.5.168,192.168.95.103,0.005138,0
192.168.5.168,192.168.173.130,0,0.008199999999999999
192.168.5.168,192.168.167.224,0.016918,0
192.168.5.168,192.168.52.111,0.004375,0
192.168.5.168,192.168.169.223,0.003013333333333333,0
192.168.5.168,192.168.26.69,0.0072525,0.00042
192.168.5.168,192.168.183.174,0.0089,0
192.168.5.168,192.168.194.240,0.0052274999999999995,0.02452
192.168.5.168,192.168.51.124,0.011413333333333333,0.00042
192.168.5.168,192.168.83.200,0.12417999999999998,0
192.168.5.168,192.168.155.4,0.008173333333333335,0
192.168.5.168,192.168.54.244,0.007096666666666667,0
192.168.5.168,192.168.113.228,0.032258,0
192.168.5.168,192.168.115.129,0.007306666666666667,0.00042
192.168.5.168,192.168.162.140,0.017146666666666664,0
192.168.5.168,192.168.99.33,0.212005,0.01165
192.168.5.168,192.168.243.109,0.00913,0
192.168.5.168,192.168.194.227,0.013260000000000001,0
192.168.5.168,192.168.40.29,0.00886,0
192.168.5.168,192.168.185.206,0.008315,0.015
192.168.5.168,192.168.90.79,0.0032,0
192.168.5.168,192.168.217.194,0.0083,0
192.168.5.168,192.168.241.155,0.0058449999999999995,0
192.168.5.168,192.168.245.187,0.2320275,0
192.168.5.168,192.168.29.203,0.01768,0
192.168.5.168,192.168.103.121,0.006315,0
192.168.5.168,192.168.121.132,0.10689,0.00042
192.168.5.168,192.168.33.114,0.012410000000000001,0
192.168.5.168,192.168.230.119,0.26464333333333334,0
192.168.5.168,192.168.241.92,0.0033275,0.00507
192.168.5.168,192.168.194.217,0.0340175,0
192.168.5.168,192.168.93.29,0.016085,0
192.168.5.168,192.168.71.186,0.007523333333333333,0
192.168.5.168,192.168.28.156,0.03809333333333333,0.10945
192.168.5.168,192.168.15.209,0.010239999999999999,0.00887
192.168.5.168,192.168.68.211,0.219645,0.00061
192.168.5.168,192.168.63.193,0.0032280000000000004,0
192.168.5.168,192.168.216.147,0.02291333333333333,0.03341
192.168.5.168,192.168.253.122,0.0188575,0.00043
192.168.5.168,192.168.56.60,0.00187,0.00042500000000000003
192.168.5.168,192.168.166.16,0.012385,0
192.168.5.168,192.168.64.181,0.016024999999999998,0
192.168.5.168,192.168.37.21,0.03572,0.00192
192.168.5.168,192.168.176.49,0.6256366666666667,0
192.168.5.168,192.168.118.218,0.021204999999999998,0.00061
192.168.5.168,192.168.94.10,0.004442,0
192.168.129.236,192.168.90.79,0.005293333333333333,0.00042
192.168.129.236,192.168.59.160,0.004166666666666667,0
192.168.129.236,192.168.15.236,0.0037199999999999998,0
192.168.129.236,192.168.155.4,0.00178,0
192.168.129.236,192.168.166.16,0.00514,0.00281
192.168.129.236,192.168.223.98,0.11513000000000001,0
192.168.129.236,192.168.216.147,0.03716,0
192.168.129.236,192.168.169.223,0.05058,0
192.168.129.236,192.168.95.103,0.029079999999999998,0.00281
192.168.129.236,192.168.103.121,0.01222333333333333,0
192.168.129.236,192.168.58.78,0.08622500000000001,0
192.168.129.236,192.168.169.207,0.007895999999999999,0
192.168.129.236,192.168.121.132,0.077614,0
192.168.129.236,192.168.94.10,0.0299425,0
192.168.129.236,192.168.185.206,0.024786666666666665,0
192.168.129.236,192.168.14.49,0.00258,0.00043000000000000004
192.168.129.236,192.168.217.66,0.00523,0
192.168.129.236,192.168.26.69,0.04785,0
192.168.129.236,192.168.29.203,0.0101025,0.10945
192.168.129.236,192.168.194.217,0.046729999999999994,0
192.168.129.236,192.168.183.174,0.017945,0
192.168.129.236,192.168.204.232,0.198158,0
192.168.129.236,192.168.1.242,0.002975,0
192.168.129.236,192.168.39.243,0.0045650000000000005,0
192.168.129.236,192.168.173.130,0.0027300000000000002,0.00058
192.168.129.236,192.168.63.193,0.013796666666666665,0
192.168.129.236,192.168.194.227,0.013415,0.00042
192.168.129.236,192.168.55.14,0.03992,0
192.168.129.236,192.168.118.218,0.037715000000000005,0
192.168.129.236,192.168.64.181,0.067338,0
192.168.129.236,192.168.54.244,0.03155,0.00044
192.168.129.236,192.168.79.252,0.0066875,0
192.168.129.236,192.168.86.1,0.013132500000000002,0
192.168.129.236,192.168.253.122,0.0415325,0
192.168.129.236,192.168.93.29,0.015667499999999997,0.00042
192.168.129.236,192.168.84.10,0.00299,0
192.168.129.236,192.168.15.209,0.000515,0
192.168.129.236,192.168.194.240,0.006420000000000001,0
192.168.129.236,192.168.113.228,0.0047875,0
192.168.129.236,192.168.84.95,0.04498,0.00042
192.168.129.236,192.168.167.224,0.002525,0
192.168.129.236,192.168.115.129,0.018323333333333334,0
192.168.129.236,192.168.243.109,0.13657,0.00042
192.168.129.236,192.168.241.155,0,0.07143000000000001
192.168.113.228,192.168.230.119,0.02509,0
192.168.113.228,192.168.33.114,0.31494500000000003,0.00042
192.168.113.228,192.168.1.242,0.07391,0
192.168.113.228,192.168.194.227,0.0018150000000000002,0
192.168.113.228,192.168.155.4,0.08400250000000001,0
192.168.113.228,192.168.166.16,0.0057,0
192.168.113.228,192.168.103.121,0.00234,0
192.168.113.228,192.168.253.122,0.013958000000000002,0
192.168.113.228,192.168.56.60,0.0043375,0
192.168.113.228,192.168.173.130,0.00128,0
192.168.113.228,192.168.84.10,0.00274,0
192.168.113.228,192.168.29.203,0.028036,0
192.168.113.228,192.168.129.236,0.02764,0.057785
192.168.113.228,192.168.114.242,0.01339,0
192.168.113.228,192.168.86.1,0.007995,0
192.168.113.228,192.168.13.56,0.01961,0
192.168.113.228,192.168.169.223,0.004535,0
192.168.113.228,192.168.83.200,0.051426666666666655,0.00612
192.168.113.228,192.168.63.193,0.011689999999999999,0
192.168.113.228,192.168.183.174,0.2115725,0
192.168.113.228,192.168.54.244,0.024544000000000003,0
192.168.113.228,192.168.217.194,0.0038675000000000003,0
192.168.113.228,192.168.37.21,0.0037375,0
192.168.113.228,192.168.64.181,0.0263225,0
192.168.113.228,192.168.185.121,0.0034300000000000003,0.00546
192.168.113.228,192.168.169.207,0.0712325,0.93793
192.168.113.228,192.168.47.65,0.475325,0.00042
192.168.113.228,192.168.115.129,0.018327500000000004,0
192.168.113.228,192.168.71.186,0.00491,0.00042
192.168.113.228,192.168.225.88,0.01598,0.00065
192.168.113.228,192.168.14.49,0.009036666666666667,0
192.168.113.228,192.168.26.69,0.0030675,0.00612
192.168.113.228,192.168.71.65,0.00479,0.004654999999999999
192.168.113.228,192.168.15.236,0.006522,0
192.168.113.228,192.168.90.79,0.02123,0.00042
192.168.113.228,192.168.176.49,0.01022,0.10945
192.168.113.228,192.168.162.140,0.005875,0
192.168.113.228,192.168.59.160,0.017546666666666665,0
192.168.113.228,192.168.99.33,0.00581,0
192.168.113.228,192.168.121.132,0.02557,0.00074
192.168.113.228,192.168.39.243,0.012503333333333333,0
192.168.113.228,192.168.93.29,0.01304,0
192.168.113.228,192.168.68.211,0.0056560000000000004,0
192.168.113.228,192.168.245.187,0.013130000000000001,0
192.168.113.228,192.168.7.226,0.00515,0
192.168.113.228,192.168.15.209,0.0051066666666666665,0
192.168.113.228,192.168.167.224,0.0058825,0
192.168.113.228,192.168.131.18,0.00539,0
192.168.113.228,192.168.110.214,0.005063333333333334,0.00042
192.168.113.228,192.168.243.109,0.024685,0
192.168.113.228,192.168.5.168,0.031476,0
192.168.113.228,192.168.217.66,0.049955,0
192.168.113.228,192.168.223.98,0.032119999999999996,0.006765
192.168.113.228,192.168.156.198,0.024775,0
192.168.113.228,192.168.52.111,0.047582,0
192.168.113.228,192.168.216.147,0.0028233333333333335,0
192.168.204.232,192.168.94.10,0.00696,0.015
192.168.204.232,192.168.156.198,0.0029124999999999997,0
192.168.204.232,192.168.59.160,0.013876666666666664,0
192.168.204.232,192.168.173.130,0.01865,0
192.168.204.232,192.168.129.236,0.026112499999999997,0
192.168.204.232,192.168.115.129,0.13388000000000003,0.00043
192.168.204.232,192.168.39.243,0.018609999999999998,0.10945
192.168.204.232,192.168.84.10,0.010346666666666665,0.00044
192.168.204.232,192.168.93.29,0.0010899999999999998,0.00043
192.168.204.232,192.168.83.200,0.007026666666666667,0
192.168.204.232,192.168.86.1,0.0044475,0.00042
192.168.204.232,192.168.7.226,0.01221,0.10945
192.168.204.232,192.168.28.156,0.005273333333333332,0.00042
192.168.204.232,192.168.29.203,0.0315725,0
192.168.204.232,192.168.121.132,0.3654466666666667,0
192.168.204.232,192.168.71.65,0.0042499999999999994,0
192.168.204.232,192.168.37.21,0.003966666666666667,0.93793
192.168.204.232,192.168.14.49,0.087955,0
192.168.204.232,192.168.167.224,0.009863333333333333,0
192.168.204.232,192.168.71.186,0.014045,0.00065
192.168.204.232,192.168.223.98,0.29967333333333335,0.00042
192.168.204.232,192.168.64.181,0.00043000000000000004,0
192.168.204.232,192.168.54.244,0.005585,0
192.168.204.232,192.168.131.18,0.0033,0.01322
192.168.204.232,192.168.99.33,0.00042,0.00042
192.168.204.232,192.168.15.209,0.003535,0.00042
192.168.204.232,192.168.169.223,0.005216,0
192.168.204.232,192.168.33.114,0.00789,0
192.168.204.232,192.168.103.121,0.017025,0
192.168.204.232,192.168.240.163,0.08923,0
192.168.204.232,192.168.95.103,0.0095,0
192.168.204.232,192.168.216.147,0.012728,0
192.168.204.232,192.168.114.242,0.0481125,0
192.168.204.232,192.168.162.140,0.006059999999999999,0
192.168.204.232,192.168.58.78,0.009265,0
192.168.204.232,192.168.194.240,0.010866666666666669,0.02024
192.168.204.232,192.168.230.119,0.020503333333333335,0.01165
192.168.204.232,192.168.47.65,0.222495,0
192.168.204.232,192.168.176.49,0.00653,0
192.168.204.232,192.168.52.111,0.29979,0
192.168.204.232,192.168.40.29,0.038206,0
192.168.204.232,192.168.245.187,0.006003333333333334,0.00042
192.168.204.232,192.168.241.92,0.0043774999999999994,0.00042
192.168.204.232,192.168.68.211,0.0016466666666666667,0
192.168.204.232,192.168.194.217,0.037595,0.02452
192.168.45.186,192.168.54.244,0.015822500000000003,0
192.168.45.186,192.168.90.79,0.015844999999999998,0
192.168.45.186,192.168.13.56,0.04081666666666667,0.00044
192.168.45.186,192.168.129.236,0.012010000000000002,0
192.168.45.186,192.168.240.163,0.034855000000000004,0.00065
192.168.45.186,192.168.64.181,0.01206,0
192.168.45.186,192.168.71.186,0.031214,0
192.168.185.121,192.168.71.65,0.0131375,0.00074
192.168.185.121,192.168.39.243,0.01808,0.00042
192.168.185.121,192.168.15.236,0.00051,0.00042
192.168.185.121,192.168.58.78,0.008657499999999999,0
192.168.185.121,192.168.164.212,0.01776333333333333,0
192.168.185.121,192.168.169.223,0.0052474999999999996,0.00042
192.168.185.121,192.168.84.95,0.00452,0
192.168.185.121,192.168.14.49,0.00808,0
192.168.185.121,192.168.33.114,0.03196333333333334,0
192.168.185.121,192.168.84.10,0.0011475,0
192.168.185.121,192.168.95.103,0.02541,0
192.168.185.121,192.168.243.109,0.003416666666666667,0
192.168.185.121,192.168.52.111,0.024464999999999997,0
