source,service,cve,exploit_prob,target,privilege
192.168.98.204,Buffer overflow in Apple QuickTime 5.0 ActiveX component allows remote attackers to execute arbitrary code via a long pluginspage field.,CVE-2002-0376,0.02388,192.168.161.53,User
192.168.98.204,"Heap-based buffer overflow in Fetchmail 6.1.3 and earlier does not account for the ""@"" character when determining buffer lengths for local addresses, which allows remote attackers to execute arbitrary code via a header with a large number of local addresses.",CVE-2002-1365,0.30545,192.168.14.7,User
192.168.98.204,bb-hostsvc.sh in Big Brother 1.4h1 and earlier allows remote attackers to read arbitrary files via a .. (dot dot) attack on the HOSTSVC parameter.,CVE-2000-0638,0.05376,192.168.14.7,User
192.168.98.204,"The HTTP server in Cisco 7xx series routers 3.2 through 4.2 is enabled by default, which allows remote attackers to change the router's configuration.",CVE-1999-0415,0.00677,192.168.14.7,User
192.168.98.204,The jj CGI program allows command execution via shell metacharacters.,CVE-1999-0260,0.00412,192.168.14.7,User
192.168.98.204,"The cryptographic challenge of SMB authentication in Windows 95 and Windows 98 can be reused, allowing an attacker to replay the response and impersonate a user.",CVE-1999-0391,0.00383,192.168.249.189,User
192.168.98.204,Infradig Inframail prior to 3.98a allows a remote attacker to create a denial of service via a malformed POST request which includes a space followed by a large string.,CVE-2001-0377,0.00835,192.168.249.189,User
192.168.98.204,"Cisco IOS 11.x and 12.x allows remote attackers to cause a denial of service by sending the ENVIRON option to the Telnet daemon before it is ready to accept it, which causes the system to reboot.",CVE-2000-0268,0.00646,192.168.249.189,User
192.168.98.204,vold in Solaris 2.x allows local users to gain root access.,CVE-1999-0134,0.00044,192.168.249.189,Root
192.168.158.217,"wu-ftpd 2.6.1 allows remote attackers to execute arbitrary commands via a ""~{"" argument to commands such as CWD, which is not properly handled by the glob function (ftpglob).",CVE-2001-0550,0.96051,192.168.80.229,User
192.168.158.217,Buffer overflow in Apple QuickTime 5.0 ActiveX component allows remote attackers to execute arbitrary code via a long pluginspage field.,CVE-2002-0376,0.02388,192.168.80.229,User
192.168.158.217,shadow package in SuSE 8.0 allows local users to destroy the /etc/passwd and /etc/shadow files or assign extra group privileges to some users by changing filesize limits before calling programs that modify the files.,CVE-2002-0762,0.00042,192.168.29.248,User
192.168.158.217,"Cross-site scripting (XSS) vulnerability in parse_xml.cgi in Apple Darwin Streaming Administration Server 4.1.2 and QuickTime Streaming Server 4.1.1 allows remote attackers to insert arbitrary script via the filename parameter, which is inserted into an error message.",CVE-2003-0053,0.00285,192.168.29.248,User
192.168.158.217,"crontab by Paul Vixie uses predictable file names for a temporary file and does not properly ensure that the file is owned by the user executing the crontab -e command, which allows local users with write access to the crontab spool directory to execute arbitrary commands by creating world-writeable temporary files and modifying them while the victim is editing the file.",CVE-2000-1096,0.00042,192.168.29.248,User
192.168.158.217,"rpcbind in SGI IRIX, when using the -w command line switch, allows local users to overwrite arbitrary files via a symlink attack.",CVE-2002-1516,0.00042,192.168.29.248,User
192.168.158.217,"ipfw and ip6fw in FreeBSD 4.2 and earlier allows remote attackers to bypass access restrictions by setting the ECE flag in a TCP packet, which makes the packet appear to be part of an established connection.",CVE-2001-0183,0.02657,192.168.29.248,User
192.168.158.217,PSCOErrPage.htm in Netscape PublishingXpert 2.5 before SP2 allows remote attackers to read arbitrary files by specifying the target file in the errPagePath parameter.,CVE-2000-1196,0.01991,192.168.0.229,User
192.168.158.217,"Vulnerability in inetd server in HP-UX 11.04 and earlier allows attackers to cause a denial of service when the ""swait"" state is used by a server.",CVE-2001-0106,0.0012,192.168.0.229,User
192.168.158.217,Directory traversal vulnerability in SpoonFTP 1.1 allows local and sometimes remote attackers to access files outside of the FTP root via a ... (modified dot dot) in the CD (CWD) command.,CVE-2001-0963,0.01311,192.168.0.229,Root
192.168.158.217,"The Apache module for PHP 4.0.0 through PHP 4.0.4, when disabled with the 'engine = off' option for a virtual host, may disable PHP for other virtual hosts, which could cause Apache to serve the source code of PHP scripts.",CVE-2001-1385,0.0033,192.168.0.229,User
192.168.158.217,Microsoft SQL Server 2000 allows remote attackers to cause a denial of service via a malformed 0x08 packet that is missing a colon separator.,CVE-2002-0729,0.00817,192.168.0.229,User
192.168.158.217,"Cisco IOS 11.x and 12.x allows remote attackers to cause a denial of service by sending the ENVIRON option to the Telnet daemon before it is ready to accept it, which causes the system to reboot.",CVE-2000-0268,0.00646,192.168.186.16,User
192.168.158.217,The handle_var_requests function in snmp_agent.c for the SNMP daemon in the Net-SNMP (formerly ucd-snmp) package 5.0.1 through 5.0.5 allows remote attackers to cause a denial of service (crash) via a NULL dereference.,CVE-2002-1170,0.01536,192.168.186.16,User
192.168.158.217,Vulnerability in HP Series 800 S/X/V Class servers allows remote attackers to gain access to the S/X/V Class console via the Service Support Processor (SSP) Teststation.,CVE-1999-1163,0.01036,192.168.186.16,User
192.168.158.217,"Double-free vulnerability in CVS 1.11.4 and earlier allows remote attackers to cause a denial of service and possibly execute arbitrary code via a malformed Directory request, as demonstrated by bypassing write checks to execute Update-prog and Checkin-prog commands.",CVE-2003-0015,0.29554,192.168.239.177,User
192.168.158.217,"The Vicam USB driver in Linux before 2.4.25 does not use the copy_from_user function when copying data from userspace to kernel space, which crosses security boundaries and allows local users to cause a denial of service.",CVE-2004-0075,0.0006,192.168.239.177,User
192.168.158.217,bb-hostsvc.sh in Big Brother 1.4h1 and earlier allows remote attackers to read arbitrary files via a .. (dot dot) attack on the HOSTSVC parameter.,CVE-2000-0638,0.05376,192.168.239.177,User
192.168.158.217,Double-free vulnerability in mysqld for MySQL before 3.23.55 allows attackers with MySQL access to cause a denial of service (crash) via mysql_change_user.,CVE-2003-0073,0.01552,192.168.239.177,User
192.168.158.217,Cross-site scripting vulnerability in the mini-browser for Winamp 2.78 and 2.79 allows remote attackers to execute script via an ID3v1 or ID3v2 tag in an MP3 file.,CVE-2002-0546,0.01056,192.168.239.177,User
192.168.239.177,Buffer overflow in the index menu code (menu_pad_string of menu.c) for Mutt 1.4.1 and earlier allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via certain mail messages.,CVE-2004-0078,0.0866,192.168.202.28,User
192.168.239.177,"Memory leak in Cisco Catalyst 4000, 5000, and 6000 series switches allows remote attackers to cause a denial of service via a series of failed telnet authentication attempts.",CVE-2001-0041,0.00755,192.168.202.28,User
192.168.239.177,"The UCX POP server in HP TCP/IP services for OpenVMS 4.2 through 5.3 allows local users to truncate arbitrary files via the -logfile command line option, which overrides file system permissions because the server runs with the SYSPRV and BYPASS privileges.",CVE-2002-1513,0.00042,192.168.202.28,User
192.168.239.177,"The default configuration of mod_perl for Apache as installed on Mandrake Linux 6.1 through 7.1 sets the /perl/ directory to be browseable, which allows remote attackers to list the contents of that directory.",CVE-2000-0883,0.00795,192.168.202.28,User
192.168.239.177,Buffer overflow in Berkeley automounter daemon (amd) logging facility provided in the Linux am-utils package and others.,CVE-1999-0704,0.01003,192.168.202.28,User
192.168.239.177,Vulnerability in BSD Telnet client with encryption and Kerberos 4 authentication allows remote attackers to decrypt the session via sniffing.,CVE-1999-1098,0.00445,192.168.158.217,User
192.168.239.177,Directory traversal vulnerability in SpoonFTP 1.1 allows local and sometimes remote attackers to access files outside of the FTP root via a ... (modified dot dot) in the CD (CWD) command.,CVE-2001-0963,0.01311,192.168.158.217,Root
192.168.239.177,Denial of service in Compaq Management Agents and the Compaq Survey Utility via a long string sent to port 2301.,CVE-1999-0772,0.00263,192.168.222.67,User
192.168.239.177,Directory traversal vulnerability in emumail.cgi in EMU Webmail 4.5.x and 5.1.0 allows remote attackers to read arbitrary files or list arbitrary directories via a .. (dot dot) in the type parameter.,CVE-2002-0531,0.00321,192.168.222.67,User
192.168.239.177,"Eudora before 5.1 allows a remote attacker to execute arbitrary code, when the 'Use Microsoft Viewer' and 'allow executables in HTML content' options are enabled, via an HTML email message containing Javascript, with ActiveX controls and malicious code within IMG tags.",CVE-2001-0365,0.04076,192.168.222.67,User
192.168.239.177,Pegasus Mail 3.12 allows remote attackers to read arbitrary files via an embedded URL that calls the mailto: protocol with a -F switch.,CVE-2000-0930,0.02003,192.168.204.100,User
192.168.239.177,Buffer overflow in WebShield SMTP 4.5.44 allows remote attackers to execute arbitrary commands via a long configuration parameter to the WebShield remote management service.,CVE-2000-0447,0.00678,192.168.204.100,User
192.168.239.177,"Internet Explorer 5.5 and 6.0 allow remote attackers to read certain files via HTML that passes information from a frame in the client's domain to a frame in the web site's domain, a variant of the ""Frame Domain Verification"" vulnerability.",CVE-2001-0874,0.01517,192.168.204.100,User
192.168.239.177,Buffer overflow in INN 2.2.1 and earlier allows remote attackers to cause a denial of service via a maliciously formatted article.,CVE-2000-0360,0.00649,192.168.161.53,User
192.168.239.177,"IBM WebSphere allows remote attackers to read source code for executable web files by directly calling the default InvokerServlet using a URL which contains the ""/servlet/file"" string.",CVE-2000-0652,0.00408,192.168.161.53,User
192.168.239.177,Buffer overflow in Low BandWidth X proxy (lbxproxy) in Solaris 8 allows local users to execute arbitrary code via a long display command line option.,CVE-2002-0090,0.0007,192.168.94.54,User
192.168.239.177,Buffer overflow in CrackLib 2.5 may allow local users to gain root privileges via a long GECOS field.,CVE-1999-1140,0.00043,192.168.94.54,Root
192.168.239.177,getcwd() file descriptor leak in FTP.,CVE-1999-0083,0.00622,192.168.94.54,User
192.168.239.177,Buffer overflow in ping in AIX 4.2 and earlier allows local users to gain root privileges via a long command line argument.,CVE-1999-1208,0.00042,192.168.94.54,Root
192.168.239.177,"Identix BioLogon 2.03 and earlier does not lock secondary displays on a multi-monitor system running Windows 98 or ME, which allows an attacker with physical access to the system to bypass authentication through a secondary display.",CVE-2001-1116,0.00148,192.168.29.248,User
192.168.239.177,Buffer overflow in SysVInit in Red Hat Linux 5.1 and earlier allows local users to gain privileges.,CVE-1999-1329,0.00045,192.168.29.248,User
192.168.239.177,Buffer overflow in statd allows root privileges.,CVE-1999-0018,0.00281,192.168.29.248,Root
192.168.239.177,NetBSD 1.4.2 and earlier allows remote attackers to cause a denial of service by sending a packet with an unaligned IP timestamp option.,CVE-2000-0440,0.03175,192.168.29.248,User
192.168.239.177,"htsearch CGI program in htdig (ht://Dig) 3.1.5 and earlier allows remote attackers to use the -c option to specify an alternate configuration file, which could be used to (1) cause a denial of service (CPU consumption) by specifying a large file such as /dev/zero, or (2) read arbitrary files by uploading an alternate configuration file that specifies the target file.",CVE-2001-0834,0.01563,192.168.29.248,User
192.168.14.7,Buffer overflow in the HTML parser for Netscape 4.75 and earlier allows remote attackers to execute arbitrary commands via a long password value in a form field.,CVE-2000-1187,0.00936,192.168.161.53,User
192.168.14.7,Buffer overflow in the get_origin function in traceroute-nanog allows attackers to execute arbitrary code via long WHOIS responses.,CVE-2002-1364,0.00212,192.168.161.53,User
192.168.14.7,Vulnerability in the cache-limiting function of the unified name service daemon (nsd) in IRIX 6.5.4 through 6.5.11 allows remote attackers to cause a denial of service by forcing the cache to fill the disk.,CVE-2002-0038,0.01301,192.168.161.53,User
192.168.14.7,UnixWare uidadmin allows local users to modify arbitrary files via a symlink attack.,CVE-1999-0836,0.0016,192.168.161.53,User
192.168.14.7,"The vncserver wrapper for vnc before 3.3.3r2-21 uses the rand() function instead of srand(), which causes vncserver to generate weak cookies.",CVE-2002-1511,0.0079,192.168.161.53,User
192.168.14.7,"Multiple Cisco networking products allow remote attackers to cause a denial of service on the local network via a series of ARP packets sent to the router's interface that contains a different MAC address for the router, which eventually causes the router to overwrite the MAC address in its ARP table.",CVE-2001-0895,0.02268,192.168.186.16,User
192.168.14.7,"Courier sqwebmail before 0.40.0 does not quickly drop privileges after startup in certain cases, which could allow local users to read arbitrary files.",CVE-2002-1311,0.00042,192.168.186.16,User
192.168.14.7,"Vulnerability in inetd server in HP-UX 11.04 and earlier allows attackers to cause a denial of service when the ""swait"" state is used by a server.",CVE-2001-0106,0.0012,192.168.186.16,User
192.168.14.7,The FTP server on Cisco Content Service 11000 series switches (CSS) before WebNS 4.01B23s and WebNS 4.10B13s allows an attacker who is an FTP user to read and write arbitrary files via GET or PUT commands.,CVE-2001-0621,0.00254,192.168.80.229,User
192.168.14.7,"Vulnerability in inetd server in HP-UX 11.04 and earlier allows attackers to cause a denial of service when the ""swait"" state is used by a server.",CVE-2001-0106,0.0012,192.168.80.229,User
192.168.14.7,"The default configuration of mod_perl for Apache as installed on Mandrake Linux 6.1 through 7.1 sets the /perl/ directory to be browseable, which allows remote attackers to list the contents of that directory.",CVE-2000-0883,0.00795,192.168.239.177,User
192.168.14.7,"WFTPD 3.00 allows remote attackers to read arbitrary files by uploading a (link) file that ends in a "".lnk."" extension, which bypasses WFTPD's check for a "".lnk"" extension.",CVE-2001-1386,0.00343,192.168.239.177,User
192.168.14.7,"mopd (Maintenance Operations Protocol loader daemon) does not properly cleanse user-injected format strings, which allows remote attackers to execute arbitrary commands.",CVE-2000-0751,0.09154,192.168.239.177,User
192.168.14.7,"Identix BioLogon 2.03 and earlier does not lock secondary displays on a multi-monitor system running Windows 98 or ME, which allows an attacker with physical access to the system to bypass authentication through a secondary display.",CVE-2001-1116,0.00148,192.168.222.67,User
192.168.14.7,"The password protection feature of Microsoft Money can store the password in plaintext, which allows attackers with physical access to the system to obtain the password, aka the ""Money Password"" vulnerability.",CVE-2000-0777,0.00235,192.168.222.67,User
192.168.14.7,Buffer overflow in qmailadmin allows local users to gain privileges via a long QMAILADMIN_TEMPLATEDIR environment variable.,CVE-2002-1414,0.00042,192.168.222.67,User
192.168.14.7,"Pingtel xpressa SIP-based voice-over-IP phone 1.2.5 through 1.2.7.4 does not ""time out"" an inactive administrator session, which could allow other users to perform administrator actions if the administrator does not explicitly end the authentication.",CVE-2002-0674,0.00179,192.168.222.67,User
192.168.14.7,"Samba Web Administration Tool (SWAT) in Samba 2.0.7 installs the cgi.log logging file with world readable permissions, which allows local users to read sensitive information such as user names and passwords.",CVE-2000-0936,0.00042,192.168.29.248,User
192.168.14.7,Buffer overflow in statd allows root privileges.,CVE-1999-0018,0.00281,192.168.29.248,Root
192.168.14.7,Small HTTP Server ver 3.06 contains a memory corruption bug causing a memory overflow. The overflowed buffer crashes into a Structured Exception Handler resulting in a Denial of Service.,CVE-2000-0484,0.02123,192.168.29.248,User
192.168.14.7,"modsecurity.php 1.10 and earlier, in phpWebSite 0.8.2 and earlier, allows remote attackers to execute arbitrary PHP source code via an inc_prefix parameter that points to the malicious code.",CVE-2002-1135,0.04418,192.168.29.248,User
192.168.14.7,Linux apcd program allows local attackers to modify arbitrary files via a symlink attack.,CVE-2000-0107,0.00042,192.168.29.248,User
192.168.14.7,"FTP proxy in Squid before 2.4.STABLE6 does not compare the IP addresses of control and data connections with the FTP server, which allows remote attackers to bypass firewall rules or spoof FTP server responses.",CVE-2002-0714,0.00673,192.168.44.108,User
192.168.14.7,"OpenBSD 2.9 through 3.1 allows local users to cause a denial of service (resource exhaustion) and gain root privileges by filling the kernel's file descriptor table and closing file descriptors 0, 1, or 2 before executing a privileged process, which is not properly handled when OpenBSD fails to open an alternate descriptor.",CVE-2002-0766,0.00061,192.168.44.108,Root
192.168.14.7,"ZoneAlarm 2.1.10 and earlier does not filter UDP packets with a source port of 67, which allows remote attackers to bypass the firewall rules.",CVE-2000-0339,0.02942,192.168.44.108,User
192.168.14.7,"3COM OfficeConnect 812 and 840 ADSL Router 4.2, running OCR812 router software 1.1.9 and earlier, allows remote attackers to cause a denial of service via a long string containing a large number of ""%s"" strings, possibly triggering a format string vulnerability.",CVE-2001-0740,0.02579,192.168.44.108,User
192.168.14.7,BeOS 4.5 and 5.0 allow local users to cause a denial of service via malformed direct system calls using interrupt 37.,CVE-2000-0276,0.00043,192.168.0.229,User
192.168.14.7,"Microsoft Windows 2000 running the Terminal Server 90-day trial version, and possibly other versions, does not apply group policies to incoming users when the number of connections to the SYSVOL share exceeds the maximum, e.g. with a maximum number of licenses, which can allow remote authenticated users to bypass group policies.",CVE-2002-0444,0.0138,192.168.0.229,User
192.168.14.7,"Solaris arp allows local users to read files via the -f parameter, which lists lines in the file that do not parse properly.",CVE-1999-0859,0.00042,192.168.0.229,User
192.168.14.7,Performance Metrics Collector Daemon (PMCD) in Performance Copilot in IRIX 6.x allows remote attackers to cause a denial of service (resource exhaustion) via an extremely long string to the PMCD port.,CVE-2000-1193,0.02874,192.168.0.229,User
192.168.14.7,"WFTPD 3.00 allows remote attackers to read arbitrary files by uploading a (link) file that ends in a "".lnk."" extension, which bypasses WFTPD's check for a "".lnk"" extension.",CVE-2001-1386,0.00343,192.168.98.204,User
192.168.14.7,webmin 0.84 and earlier allows local users to overwrite and create arbitrary files via a symlink attack.,CVE-2001-0222,0.00042,192.168.98.204,User
192.168.14.7,"KAME-derived implementations of IPsec on NetBSD 1.5.2, FreeBSD 4.5, and other operating systems, does not properly consult the Security Policy Database (SPD), which could cause a Security Gateway (SG) that does not use Encapsulating Security Payload (ESP) to forward forged IPv4 packets.",CVE-2002-0414,0.00445,192.168.98.204,User
192.168.14.7,"Cross-site scripting vulnerability in analog before 5.22 allows remote attackers to execute Javascript via an HTTP request containing the script, which is entered into a web logfile and not properly filtered by analog during display.",CVE-2002-0166,0.01854,192.168.98.204,User
192.168.14.7,Buffer overflow in UnixWare rtpm program allows local users to gain privileges via a long environmental variable.,CVE-2000-0003,0.00084,192.168.83.162,User
192.168.14.7,IMail IMONITOR status.cgi CGI script allows remote attackers to cause a denial of service with many calls to status.cgi.,CVE-2000-0056,0.00593,192.168.83.162,User
192.168.14.7,"IBM WebSphere allows remote attackers to read source code for executable web files by directly calling the default InvokerServlet using a URL which contains the ""/servlet/file"" string.",CVE-2000-0652,0.00408,192.168.83.162,User
